28.84; 0.42295
28.88; 0.421574
28.92; 0.420202
28.96; 0.418833
29; 0.417468
29.04; 0.416107
29.08; 0.41475
29.12; 0.413397
29.16; 0.412047
29.2; 0.410701
29.24; 0.409359
29.28; 0.40802
29.32; 0.406686
29.36; 0.405355
29.4; 0.404028
29.44; 0.402704
29.48; 0.401384
29.52; 0.400068
29.56; 0.398756
29.6; 0.397447
29.64; 0.396142
29.68; 0.394841
29.72; 0.393544
29.76; 0.39225
29.8; 0.390959
29.84; 0.389673
29.88; 0.38839
29.92; 0.38711
29.96; 0.385835
30; 0.384563
