0; 0.5; 1; 1.5; 2; 2.5; 3; 3.5; 4; 4.5; 5; 5.5; 6; 6.5; 7; 7.5; 8; 8.5; 9; 9.5; 10; 10.5; 11; 11.5; 12; 12.5; 13; 13.5; 14; 14.5; 15; 15.5; 16; 16.5; 17; 17.5; 18; 18.5; 19; 19.5; 20; 20.5; 21; 21.5; 22; 22.5; 23; 23.5; 24; 
10.3857; 10.3857; 10.3929; 10.4073; 10.4288; 10.4573; 10.4928; 10.5349; 10.5836; 10.6386; 10.6997; 10.7666; 10.839; 10.9166; 10.999; 11.0859; 11.1769; 11.2715; 11.3695; 11.4702; 11.5733; 11.6783; 11.7847; 11.8921; 12; 12.1079; 12.2153; 12.3217; 12.4267; 12.5298; 12.6305; 12.7285; 12.8231; 12.9141; 13.001; 13.0834; 13.161; 13.2334; 13.3003; 13.3614; 13.4164; 13.4651; 13.5072; 13.5427; 13.5712; 13.5927; 13.6071; 13.6143; 13.6143; 
10.418; 10.418; 10.425; 10.4391; 10.4602; 10.4881; 10.5228; 10.5641; 10.6118; 10.6658; 10.7256; 10.7912; 10.8622; 10.9382; 11.019; 11.1041; 11.1933; 11.2861; 11.382; 11.4808; 11.5818; 11.6847; 11.789; 11.8943; 12; 12.1057; 12.211; 12.3153; 12.4182; 12.5192; 12.618; 12.7139; 12.8067; 12.8959; 12.981; 13.0618; 13.1378; 13.2088; 13.2744; 13.3342; 13.3882; 13.4359; 13.4772; 13.5119; 13.5398; 13.5609; 13.575; 13.582; 13.582; 
10.4495; 10.4495; 10.4565; 10.4703; 10.4909; 10.5183; 10.5523; 10.5928; 10.6396; 10.6924; 10.7511; 10.8153; 10.8849; 10.9594; 11.0386; 11.122; 11.2094; 11.3003; 11.3944; 11.4911; 11.5901; 11.691; 11.7932; 11.8964; 12; 12.1036; 12.2068; 12.309; 12.4099; 12.5089; 12.6056; 12.6997; 12.7906; 12.878; 12.9614; 13.0406; 13.1151; 13.1847; 13.2489; 13.3076; 13.3604; 13.4072; 13.4477; 13.4817; 13.5091; 13.5297; 13.5435; 13.5505; 13.5505; 
10.4805; 10.4805; 10.4873; 10.5008; 10.521; 10.5479; 10.5812; 10.6209; 10.6667; 10.7185; 10.776; 10.839; 10.9071; 10.9802; 11.0577; 11.1395; 11.2252; 11.3143; 11.4065; 11.5013; 11.5983; 11.6972; 11.7974; 11.8985; 12; 12.1015; 12.2026; 12.3028; 12.4017; 12.4987; 12.5935; 12.6857; 12.7748; 12.8605; 12.9423; 13.0198; 13.0929; 13.161; 13.224; 13.2815; 13.3333; 13.3791; 13.4188; 13.4521; 13.479; 13.4992; 13.5127; 13.5195; 13.5195; 
10.5108; 10.5108; 10.5175; 10.5307; 10.5506; 10.5769; 10.6095; 10.6484; 10.6933; 10.7441; 10.8004; 10.8621; 10.9289; 11.0005; 11.0766; 11.1567; 11.2407; 11.328; 11.4183; 11.5112; 11.6063; 11.7032; 11.8014; 11.9005; 12; 12.0995; 12.1986; 12.2968; 12.3937; 12.4888; 12.5817; 12.672; 12.7593; 12.8433; 12.9234; 12.9995; 13.0711; 13.1379; 13.1996; 13.2559; 13.3067; 13.3516; 13.3905; 13.4231; 13.4494; 13.4693; 13.4825; 13.4892; 13.4892; 
10.5405; 10.5405; 10.547; 10.5601; 10.5795; 10.6053; 10.6373; 10.6754; 10.7194; 10.7691; 10.8244; 10.8848; 10.9503; 11.0205; 11.095; 11.1736; 11.2558; 11.3414; 11.4299; 11.521; 11.6142; 11.7091; 11.8054; 11.9025; 12; 12.0975; 12.1946; 12.2909; 12.3858; 12.479; 12.5701; 12.6586; 12.7442; 12.8264; 12.905; 12.9795; 13.0497; 13.1152; 13.1756; 13.2309; 13.2806; 13.3246; 13.3627; 13.3947; 13.4205; 13.4399; 13.453; 13.4595; 13.4595; 
10.5697; 10.5697; 10.576; 10.5888; 10.6078; 10.6331; 10.6645; 10.7018; 10.745; 10.7937; 10.8478; 10.9071; 10.9713; 11.04; 11.1131; 11.19; 11.2707; 11.3545; 11.4413; 11.5306; 11.6219; 11.7149; 11.8092; 11.9044; 12; 12.0956; 12.1908; 12.2851; 12.3781; 12.4694; 12.5587; 12.6455; 12.7293; 12.81; 12.8869; 12.96; 13.0287; 13.0929; 13.1522; 13.2063; 13.255; 13.2982; 13.3355; 13.3669; 13.3922; 13.4112; 13.424; 13.4303; 13.4303; 
10.5982; 10.5982; 10.6045; 10.617; 10.6356; 10.6604; 10.6911; 10.7277; 10.77; 10.8178; 10.8708; 10.9289; 10.9918; 11.0592; 11.1308; 11.2062; 11.2852; 11.3674; 11.4524; 11.5399; 11.6294; 11.7206; 11.8131; 11.9063; 12; 12.0937; 12.1869; 12.2794; 12.3706; 12.4601; 12.5476; 12.6326; 12.7148; 12.7938; 12.8692; 12.9408; 13.0082; 13.0711; 13.1292; 13.1822; 13.23; 13.2723; 13.3089; 13.3396; 13.3644; 13.383; 13.3955; 13.4018; 13.4018; 
10.6262; 10.6262; 10.6323; 10.6446; 10.6629; 10.6871; 10.7173; 10.7531; 10.7946; 10.8414; 10.8934; 10.9503; 11.0119; 11.078; 11.1481; 11.2221; 11.2995; 11.38; 11.4634; 11.5491; 11.6368; 11.7262; 11.8168; 11.9082; 12; 12.0918; 12.1832; 12.2738; 12.3632; 12.4509; 12.5366; 12.62; 12.7005; 12.7779; 12.8519; 12.922; 12.9881; 13.0497; 13.1066; 13.1586; 13.2054; 13.2469; 13.2827; 13.3129; 13.3371; 13.3554; 13.3677; 13.3738; 13.3738; 
10.6536; 10.6536; 10.6596; 10.6716; 10.6896; 10.7133; 10.7429; 10.778; 10.8186; 10.8645; 10.9155; 10.9712; 11.0316; 11.0964; 11.1651; 11.2376; 11.3135; 11.3924; 11.4741; 11.5581; 11.6441; 11.7317; 11.8204; 11.91; 12; 12.09; 12.1796; 12.2683; 12.3559; 12.4419; 12.5259; 12.6076; 12.6865; 12.7624; 12.8349; 12.9036; 12.9684; 13.0288; 13.0845; 13.1355; 13.1814; 13.222; 13.2571; 13.2867; 13.3104; 13.3284; 13.3404; 13.3464; 13.3464; 
10.6805; 10.6805; 10.6864; 10.6981; 10.7157; 10.739; 10.768; 10.8024; 10.8422; 10.8872; 10.9371; 10.9918; 11.051; 11.1144; 11.1818; 11.2528; 11.3272; 11.4046; 11.4846; 11.5669; 11.6512; 11.737; 11.824; 11.9118; 12; 12.0882; 12.176; 12.263; 12.3488; 12.4331; 12.5154; 12.5954; 12.6728; 12.7472; 12.8182; 12.8856; 12.949; 13.0082; 13.0629; 13.1128; 13.1578; 13.1976; 13.232; 13.261; 13.2843; 13.3019; 13.3136; 13.3195; 13.3195; 
10.7068; 10.7068; 10.7126; 10.7241; 10.7413; 10.7642; 10.7926; 10.8263; 10.8653; 10.9094; 10.9583; 11.0119; 11.0699; 11.1321; 11.1981; 11.2677; 11.3406; 11.4164; 11.4949; 11.5756; 11.6582; 11.7423; 11.8275; 11.9136; 12; 12.0864; 12.1725; 12.2577; 12.3418; 12.4244; 12.5051; 12.5836; 12.6594; 12.7323; 12.8019; 12.8679; 12.9301; 12.9881; 13.0417; 13.0906; 13.1347; 13.1737; 13.2074; 13.2358; 13.2587; 13.2759; 13.2874; 13.2932; 13.2932; 
10.7326; 10.7326; 10.7383; 10.7496; 10.7665; 10.7889; 10.8167; 10.8497; 10.888; 10.9311; 10.9791; 11.0316; 11.0885; 11.1494; 11.2141; 11.2823; 11.3538; 11.4281; 11.505; 11.584; 11.665; 11.7474; 11.831; 11.9153; 12; 12.0847; 12.169; 12.2526; 12.335; 12.416; 12.495; 12.5719; 12.6462; 12.7177; 12.7859; 12.8506; 12.9115; 12.9684; 13.0209; 13.0689; 13.112; 13.1503; 13.1833; 13.2111; 13.2335; 13.2504; 13.2617; 13.2674; 13.2674; 
10.7579; 10.7579; 10.7635; 10.7745; 10.7911; 10.813; 10.8403; 10.8727; 10.9102; 10.9525; 10.9995; 11.051; 11.1067; 11.1664; 11.2298; 11.2967; 11.3667; 11.4395; 11.5148; 11.5923; 11.6717; 11.7525; 11.8344; 11.917; 12; 12.083; 12.1656; 12.2475; 12.3283; 12.4077; 12.4852; 12.5605; 12.6333; 12.7033; 12.7702; 12.8336; 12.8933; 12.949; 13.0005; 13.0475; 13.0898; 13.1273; 13.1597; 13.187; 13.2089; 13.2255; 13.2365; 13.2421; 13.2421; 
10.7827; 10.7827; 10.7882; 10.799; 10.8152; 10.8367; 10.8634; 10.8952; 10.9319; 10.9734; 11.0195; 11.0699; 11.1245; 11.183; 11.2452; 11.3107; 11.3793; 11.4507; 11.5245; 11.6005; 11.6782; 11.7574; 11.8377; 11.9186; 12; 12.0814; 12.1623; 12.2426; 12.3218; 12.3995; 12.4755; 12.5493; 12.6207; 12.6893; 12.7548; 12.817; 12.8755; 12.9301; 12.9805; 13.0266; 13.0681; 13.1048; 13.1366; 13.1633; 13.1848; 13.201; 13.2118; 13.2173; 13.2173; 
10.807; 10.807; 10.8123; 10.823; 10.8389; 10.8599; 10.8861; 10.9172; 10.9532; 10.9939; 11.039; 11.0885; 11.142; 11.1993; 11.2602; 11.3245; 11.3917; 11.4616; 11.534; 11.6085; 11.6846; 11.7622; 11.8409; 11.9203; 12; 12.0797; 12.1591; 12.2378; 12.3154; 12.3915; 12.466; 12.5384; 12.6083; 12.6755; 12.7398; 12.8007; 12.858; 12.9115; 12.961; 13.0061; 13.0468; 13.0828; 13.1139; 13.1401; 13.1611; 13.177; 13.1877; 13.193; 13.193; 
10.8308; 10.8308; 10.836; 10.8465; 10.862; 10.8827; 10.9083; 10.9389; 10.9741; 11.014; 11.0582; 11.1067; 11.1591; 11.2153; 11.275; 11.3379; 11.4038; 11.4724; 11.5433; 11.6163; 11.6909; 11.767; 11.8441; 11.9219; 12; 12.0781; 12.1559; 12.233; 12.3091; 12.3837; 12.4567; 12.5276; 12.5962; 12.6621; 12.725; 12.7847; 12.8409; 12.8933; 12.9418; 12.986; 13.0259; 13.0611; 13.0917; 13.1173; 13.138; 13.1535; 13.164; 13.1692; 13.1692; 
10.8542; 10.8542; 10.8593; 10.8695; 10.8848; 10.905; 10.9301; 10.96; 10.9946; 11.0336; 11.077; 11.1245; 11.1759; 11.231; 11.2895; 11.3512; 11.4157; 11.4829; 11.5524; 11.6239; 11.6971; 11.7716; 11.8472; 11.9234; 12; 12.0766; 12.1528; 12.2284; 12.3029; 12.3761; 12.4476; 12.5171; 12.5843; 12.6488; 12.7105; 12.769; 12.8241; 12.8755; 12.923; 12.9664; 13.0054; 13.04; 13.0699; 13.095; 13.1152; 13.1305; 13.1407; 13.1458; 13.1458; 
10.877; 10.877; 10.882; 10.8921; 10.907; 10.9269; 10.9515; 10.9808; 11.0147; 11.0529; 11.0954; 11.142; 11.1923; 11.2463; 11.3037; 11.3641; 11.4274; 11.4932; 11.5614; 11.6314; 11.7032; 11.7762; 11.8502; 11.925; 12; 12.075; 12.1498; 12.2238; 12.2968; 12.3686; 12.4386; 12.5068; 12.5726; 12.6359; 12.6963; 12.7537; 12.8077; 12.858; 12.9046; 12.9471; 12.9853; 13.0192; 13.0485; 13.0731; 13.093; 13.1079; 13.118; 13.123; 13.123; 
10.8994; 10.8994; 10.9044; 10.9142; 10.9288; 10.9483; 10.9724; 11.0011; 11.0343; 11.0718; 11.1135; 11.1591; 11.2085; 11.2614; 11.3175; 11.3768; 11.4388; 11.5034; 11.5701; 11.6388; 11.7091; 11.7807; 11.8532; 11.9264; 12; 12.0736; 12.1468; 12.2193; 12.2909; 12.3612; 12.4299; 12.4966; 12.5612; 12.6232; 12.6825; 12.7386; 12.7915; 12.8409; 12.8865; 12.9282; 12.9657; 12.9989; 13.0276; 13.0517; 13.0712; 13.0858; 13.0956; 13.1006; 13.1006; 
10.9214; 10.9214; 10.9262; 10.9358; 10.9502; 10.9693; 10.9929; 11.0211; 11.0536; 11.0904; 11.1312; 11.1759; 11.2243; 11.2761; 11.3312; 11.3892; 11.45; 11.5133; 11.5787; 11.646; 11.7149; 11.785; 11.8562; 11.9279; 12; 12.0721; 12.1438; 12.215; 12.2851; 12.354; 12.4213; 12.4867; 12.55; 12.6108; 12.6688; 12.7239; 12.7757; 12.8241; 12.8688; 12.9096; 12.9464; 12.9789; 13.0071; 13.0307; 13.0498; 13.0642; 13.0738; 13.0786; 13.0786; 
10.9429; 10.9429; 10.9477; 10.9571; 10.9712; 10.9898; 11.013; 11.0406; 11.0725; 11.1085; 11.1485; 11.1923; 11.2397; 11.2905; 11.3445; 11.4014; 11.461; 11.523; 11.5871; 11.6531; 11.7206; 11.7893; 11.859; 11.9294; 12; 12.0706; 12.141; 12.2107; 12.2794; 12.3469; 12.4129; 12.477; 12.539; 12.5986; 12.6555; 12.7095; 12.7603; 12.8077; 12.8515; 12.8915; 12.9275; 12.9594; 12.987; 13.0102; 13.0288; 13.0429; 13.0523; 13.0571; 13.0571; 
10.964; 10.964; 10.9687; 10.9779; 10.9917; 11.01; 11.0327; 11.0598; 11.091; 11.1263; 11.1655; 11.2084; 11.2549; 11.3047; 11.3576; 11.4134; 11.4718; 11.5325; 11.5953; 11.66; 11.7262; 11.7935; 11.8618; 11.9308; 12; 12.0692; 12.1382; 12.2065; 12.2738; 12.34; 12.4047; 12.4675; 12.5282; 12.5866; 12.6424; 12.6953; 12.7451; 12.7916; 12.8345; 12.8737; 12.909; 12.9402; 12.9673; 12.99; 13.0083; 13.0221; 13.0313; 13.036; 13.036; 
10.9847; 10.9847; 10.9892; 10.9983; 11.0118; 11.0298; 11.052; 11.0785; 11.1091; 11.1437; 11.1822; 11.2242; 11.2698; 11.3186; 11.3704; 11.4251; 11.4823; 11.5418; 11.6034; 11.6668; 11.7316; 11.7977; 11.8646; 11.9321; 12; 12.0679; 12.1354; 12.2023; 12.2684; 12.3332; 12.3966; 12.4582; 12.5177; 12.5749; 12.6296; 12.6814; 12.7302; 12.7758; 12.8178; 12.8563; 12.8909; 12.9215; 12.948; 12.9702; 12.9882; 13.0017; 13.0108; 13.0153; 13.0153; 
11.005; 11.005; 11.0094; 11.0183; 11.0315; 11.0491; 11.0709; 11.0969; 11.1269; 11.1608; 11.1985; 11.2397; 11.2844; 11.3322; 11.383; 11.4366; 11.4926; 11.551; 11.6113; 11.6734; 11.737; 11.8017; 11.8673; 11.9335; 12; 12.0665; 12.1327; 12.1983; 12.263; 12.3266; 12.3887; 12.449; 12.5074; 12.5634; 12.617; 12.6678; 12.7156; 12.7603; 12.8015; 12.8392; 12.8731; 12.9031; 12.9291; 12.9509; 12.9685; 12.9817; 12.9906; 12.995; 12.995; 
11.0248; 11.0248; 11.0292; 11.0379; 11.0509; 11.0681; 11.0895; 11.1149; 11.1444; 11.1776; 11.2145; 11.2549; 11.2986; 11.3455; 11.3953; 11.4478; 11.5028; 11.5599; 11.6191; 11.6799; 11.7422; 11.8057; 11.87; 11.9348; 12; 12.0652; 12.13; 12.1943; 12.2578; 12.3201; 12.3809; 12.4401; 12.4972; 12.5522; 12.6047; 12.6545; 12.7014; 12.7451; 12.7855; 12.8224; 12.8556; 12.8851; 12.9105; 12.9319; 12.9491; 12.9621; 12.9708; 12.9752; 12.9752; 
11.0443; 11.0443; 11.0486; 11.0571; 11.0698; 11.0867; 11.1077; 11.1326; 11.1614; 11.194; 11.2302; 11.2698; 11.3126; 11.3586; 11.4074; 11.4588; 11.5127; 11.5687; 11.6267; 11.6863; 11.7474; 11.8095; 11.8725; 11.9361; 12; 12.0639; 12.1275; 12.1905; 12.2526; 12.3137; 12.3733; 12.4313; 12.4873; 12.5412; 12.5926; 12.6414; 12.6874; 12.7302; 12.7698; 12.806; 12.8386; 12.8674; 12.8923; 12.9133; 12.9302; 12.9429; 12.9514; 12.9557; 12.9557; 
11.0634; 11.0634; 11.0676; 11.0759; 11.0884; 11.1049; 11.1255; 11.1499; 11.1782; 11.2101; 11.2455; 11.2843; 11.3264; 11.3714; 11.4192; 11.4696; 11.5224; 11.5773; 11.6341; 11.6926; 11.7524; 11.8133; 11.8751; 11.9374; 12; 12.0626; 12.1249; 12.1867; 12.2476; 12.3074; 12.3659; 12.4227; 12.4776; 12.5304; 12.5808; 12.6286; 12.6736; 12.7157; 12.7545; 12.7899; 12.8218; 12.8501; 12.8745; 12.8951; 12.9116; 12.9241; 12.9324; 12.9366; 12.9366; 
11.0821; 11.0821; 11.0862; 11.0944; 11.1066; 11.1228; 11.1429; 11.1669; 11.1946; 11.2259; 11.2606; 11.2986; 11.3398; 11.3839; 11.4308; 11.4802; 11.5319; 11.5858; 11.6415; 11.6987; 11.7574; 11.8171; 11.8776; 11.9387; 12; 12.0613; 12.1224; 12.1829; 12.2426; 12.3013; 12.3585; 12.4142; 12.4681; 12.5198; 12.5692; 12.6161; 12.6602; 12.7014; 12.7394; 12.7741; 12.8054; 12.8331; 12.8571; 12.8772; 12.8934; 12.9056; 12.9138; 12.9179; 12.9179; 
11.1004; 11.1004; 11.1044; 11.1124; 11.1244; 11.1403; 11.16; 11.1835; 11.2107; 11.2413; 11.2754; 11.3126; 11.353; 11.3962; 11.4422; 11.4906; 11.5413; 11.594; 11.6486; 11.7047; 11.7622; 11.8207; 11.88; 11.9399; 12; 12.0601; 12.12; 12.1793; 12.2378; 12.2953; 12.3514; 12.406; 12.4587; 12.5094; 12.5578; 12.6038; 12.647; 12.6874; 12.7246; 12.7587; 12.7893; 12.8165; 12.84; 12.8597; 12.8756; 12.8876; 12.8956; 12.8996; 12.8996; 
11.1184; 11.1184; 11.1223; 11.1301; 11.1419; 11.1575; 11.1768; 11.1998; 11.2264; 11.2564; 11.2898; 11.3264; 11.3659; 11.4083; 11.4533; 11.5008; 11.5504; 11.6021; 11.6556; 11.7106; 11.7669; 11.8243; 11.8824; 11.9411; 12; 12.0589; 12.1176; 12.1757; 12.2331; 12.2894; 12.3444; 12.3979; 12.4496; 12.4992; 12.5467; 12.5917; 12.6341; 12.6736; 12.7102; 12.7436; 12.7736; 12.8002; 12.8232; 12.8425; 12.8581; 12.8699; 12.8777; 12.8816; 12.8816; 
11.1359; 11.1359; 11.1398; 11.1475; 11.159; 11.1743; 11.1932; 11.2158; 11.2418; 11.2713; 11.304; 11.3398; 11.3786; 11.4201; 11.4642; 11.5107; 11.5594; 11.6101; 11.6625; 11.7164; 11.7716; 11.8278; 11.8848; 11.9423; 12; 12.0577; 12.1152; 12.1722; 12.2284; 12.2836; 12.3375; 12.3899; 12.4406; 12.4893; 12.5358; 12.5799; 12.6214; 12.6602; 12.696; 12.7287; 12.7582; 12.7842; 12.8068; 12.8257; 12.841; 12.8525; 12.8602; 12.8641; 12.8641; 
11.1532; 11.1532; 11.157; 11.1645; 11.1758; 11.1908; 11.2093; 11.2314; 11.257; 11.2858; 11.3179; 11.353; 11.391; 11.4317; 11.4749; 11.5205; 11.5682; 11.6179; 11.6692; 11.7221; 11.7762; 11.8312; 11.8871; 11.9434; 12; 12.0566; 12.1129; 12.1688; 12.2238; 12.2779; 12.3308; 12.3821; 12.4318; 12.4795; 12.5251; 12.5683; 12.609; 12.647; 12.6821; 12.7142; 12.743; 12.7686; 12.7907; 12.8092; 12.8242; 12.8355; 12.843; 12.8468; 12.8468; 
11.1701; 11.1701; 11.1738; 11.1812; 11.1923; 11.2069; 11.2251; 11.2468; 11.2718; 11.3001; 11.3315; 11.3659; 11.4031; 11.443; 11.4854; 11.5301; 11.5768; 11.6255; 11.6758; 11.7276; 11.7806; 11.8346; 11.8893; 11.9445; 12; 12.0555; 12.1107; 12.1654; 12.2194; 12.2724; 12.3242; 12.3745; 12.4232; 12.4699; 12.5146; 12.557; 12.5969; 12.6341; 12.6685; 12.6999; 12.7282; 12.7532; 12.7749; 12.7931; 12.8077; 12.8188; 12.8262; 12.8299; 12.8299; 
11.1867; 11.1867; 11.1903; 11.1975; 11.2084; 11.2227; 11.2406; 11.2618; 11.2863; 11.3141; 11.3448; 11.3785; 11.415; 11.4541; 11.4957; 11.5394; 11.5853; 11.633; 11.6823; 11.7331; 11.785; 11.8379; 11.8915; 11.9456; 12; 12.0544; 12.1085; 12.1621; 12.215; 12.2669; 12.3177; 12.367; 12.4147; 12.4606; 12.5043; 12.5459; 12.585; 12.6215; 12.6552; 12.6859; 12.7137; 12.7382; 12.7594; 12.7773; 12.7916; 12.8025; 12.8097; 12.8133; 12.8133; 
11.2029; 11.2029; 11.2065; 11.2136; 11.2242; 11.2383; 11.2557; 11.2765; 11.3006; 11.3278; 11.3579; 11.3909; 11.4267; 11.465; 11.5057; 11.5486; 11.5936; 11.6403; 11.6886; 11.7384; 11.7893; 11.8411; 11.8937; 11.9467; 12; 12.0533; 12.1063; 12.1589; 12.2107; 12.2616; 12.3114; 12.3597; 12.4064; 12.4514; 12.4943; 12.535; 12.5733; 12.6091; 12.6421; 12.6722; 12.6994; 12.7235; 12.7443; 12.7617; 12.7758; 12.7864; 12.7935; 12.7971; 12.7971; 
11.2188; 11.2188; 11.2223; 11.2293; 11.2397; 11.2535; 11.2706; 11.291; 11.3145; 11.3412; 11.3707; 11.4031; 11.4381; 11.4757; 11.5156; 11.5576; 11.6017; 11.6475; 11.6949; 11.7436; 11.7935; 11.8443; 11.8958; 11.9478; 12; 12.0522; 12.1042; 12.1557; 12.2065; 12.2564; 12.3051; 12.3525; 12.3983; 12.4424; 12.4844; 12.5243; 12.5619; 12.5969; 12.6293; 12.6588; 12.6855; 12.709; 12.7294; 12.7465; 12.7603; 12.7707; 12.7777; 12.7812; 12.7812; 
11.2344; 11.2344; 11.2378; 11.2446; 11.2548; 11.2684; 11.2852; 11.3051; 11.3282; 11.3543; 11.3833; 11.415; 11.4494; 11.4862; 11.5253; 11.5665; 11.6096; 11.6545; 11.7009; 11.7487; 11.7976; 11.8474; 11.8979; 11.9488; 12; 12.0512; 12.1021; 12.1526; 12.2024; 12.2513; 12.2991; 12.3455; 12.3904; 12.4335; 12.4747; 12.5138; 12.5506; 12.585; 12.6167; 12.6457; 12.6718; 12.6949; 12.7148; 12.7316; 12.7452; 12.7554; 12.7622; 12.7656; 12.7656; 
11.2497; 11.2497; 11.253; 11.2597; 11.2697; 11.283; 11.2994; 11.319; 11.3416; 11.3672; 11.3956; 11.4267; 11.4603; 11.4964; 11.5347; 11.5751; 11.6174; 11.6614; 11.7069; 11.7537; 11.8017; 11.8505; 11.8999; 11.9499; 12; 12.0501; 12.1001; 12.1495; 12.1983; 12.2463; 12.2931; 12.3386; 12.3826; 12.4249; 12.4653; 12.5036; 12.5397; 12.5733; 12.6044; 12.6328; 12.6584; 12.681; 12.7006; 12.717; 12.7303; 12.7403; 12.747; 12.7503; 12.7503; 
11.2647; 11.2647; 11.2679; 11.2745; 11.2843; 11.2973; 11.3134; 11.3326; 11.3548; 11.3798; 11.4077; 11.4381; 11.4711; 11.5065; 11.544; 11.5836; 11.625; 11.6682; 11.7128; 11.7587; 11.8056; 11.8534; 11.9019; 11.9509; 12; 12.0491; 12.0981; 12.1466; 12.1944; 12.2413; 12.2872; 12.3318; 12.375; 12.4164; 12.456; 12.4935; 12.5289; 12.5619; 12.5923; 12.6202; 12.6452; 12.6674; 12.6866; 12.7027; 12.7157; 12.7255; 12.7321; 12.7353; 12.7353; 
11.2793; 11.2793; 11.2825; 11.289; 11.2986; 11.3113; 11.3271; 11.3459; 11.3677; 11.3922; 11.4195; 11.4494; 11.4817; 11.5163; 11.5531; 11.5919; 11.6325; 11.6748; 11.7185; 11.7635; 11.8095; 11.8564; 11.9039; 11.9518; 12; 12.0482; 12.0961; 12.1436; 12.1905; 12.2365; 12.2815; 12.3252; 12.3675; 12.4081; 12.4469; 12.4837; 12.5183; 12.5506; 12.5805; 12.6078; 12.6323; 12.6541; 12.6729; 12.6887; 12.7014; 12.711; 12.7175; 12.7207; 12.7207; 
11.2937; 11.2937; 11.2969; 11.3032; 11.3126; 11.325; 11.3405; 11.359; 11.3803; 11.4043; 11.4311; 11.4603; 11.492; 11.526; 11.562; 11.6001; 11.6399; 11.6813; 11.7241; 11.7682; 11.8133; 11.8592; 11.9058; 11.9528; 12; 12.0472; 12.0942; 12.1408; 12.1867; 12.2318; 12.2759; 12.3187; 12.3601; 12.3999; 12.438; 12.474; 12.508; 12.5397; 12.5689; 12.5957; 12.6197; 12.641; 12.6595; 12.675; 12.6874; 12.6968; 12.7031; 12.7063; 12.7063; 
11.3078; 11.3078; 11.3109; 11.3171; 11.3263; 11.3385; 11.3537; 11.3718; 11.3926; 11.4162; 11.4424; 11.4711; 11.5022; 11.5354; 11.5708; 11.608; 11.6471; 11.6876; 11.7296; 11.7728; 11.817; 11.862; 11.9077; 11.9537; 12; 12.0463; 12.0923; 12.138; 12.183; 12.2272; 12.2704; 12.3124; 12.3529; 12.392; 12.4292; 12.4646; 12.4978; 12.5289; 12.5576; 12.5838; 12.6074; 12.6282; 12.6463; 12.6615; 12.6737; 12.6829; 12.6891; 12.6922; 12.6922; 
11.3216; 11.3216; 11.3247; 11.3307; 11.3397; 11.3517; 11.3666; 11.3843; 11.4048; 11.4279; 11.4536; 11.4817; 11.5121; 11.5447; 11.5793; 11.6159; 11.6541; 11.6939; 11.735; 11.7774; 11.8207; 11.8648; 11.9095; 11.9547; 12; 12.0453; 12.0905; 12.1352; 12.1793; 12.2226; 12.265; 12.3061; 12.3459; 12.3841; 12.4207; 12.4553; 12.4879; 12.5183; 12.5464; 12.5721; 12.5952; 12.6157; 12.6334; 12.6483; 12.6603; 12.6693; 12.6753; 12.6784; 12.6784; 
11.3352; 11.3352; 11.3381; 11.3441; 11.3529; 11.3647; 11.3792; 11.3966; 11.4167; 11.4393; 11.4645; 11.492; 11.5218; 11.5538; 11.5877; 11.6235; 11.661; 11.7; 11.7403; 11.7818; 11.8243; 11.8675; 11.9113; 11.9556; 12; 12.0444; 12.0887; 12.1325; 12.1757; 12.2182; 12.2597; 12.3; 12.339; 12.3765; 12.4123; 12.4462; 12.4782; 12.508; 12.5355; 12.5607; 12.5833; 12.6034; 12.6208; 12.6353; 12.6471; 12.6559; 12.6619; 12.6648; 12.6648; 
11.3484; 11.3484; 11.3513; 11.3572; 11.3658; 11.3773; 11.3916; 11.4086; 11.4283; 11.4505; 11.4752; 11.5022; 11.5314; 11.5627; 11.596; 11.631; 11.6678; 11.706; 11.7455; 11.7862; 11.8278; 11.8701; 11.9131; 11.9565; 12; 12.0435; 12.0869; 12.1299; 12.1722; 12.2138; 12.2545; 12.294; 12.3322; 12.369; 12.404; 12.4373; 12.4686; 12.4978; 12.5248; 12.5495; 12.5717; 12.5914; 12.6084; 12.6227; 12.6342; 12.6428; 12.6487; 12.6516; 12.6516; 
11.3614; 11.3614; 11.3643; 11.37; 11.3785; 11.3898; 11.4038; 11.4204; 11.4397; 11.4615; 11.4856; 11.5121; 11.5407; 11.5714; 11.604; 11.6384; 11.6744; 11.7118; 11.7506; 11.7904; 11.8312; 11.8727; 11.9148; 11.9573; 12; 12.0427; 12.0852; 12.1273; 12.1688; 12.2096; 12.2494; 12.2882; 12.3256; 12.3616; 12.396; 12.4286; 12.4593; 12.4879; 12.5144; 12.5385; 12.5603; 12.5796; 12.5962; 12.6102; 12.6215; 12.63; 12.6357; 12.6386; 12.6386; 
11.3742; 11.3742; 11.377; 11.3826; 11.3909; 11.402; 11.4157; 11.432; 11.4509; 11.4722; 11.4959; 11.5218; 11.5499; 11.58; 11.6119; 11.6456; 11.6809; 11.7176; 11.7556; 11.7946; 11.8346; 11.8753; 11.9165; 11.9582; 12; 12.0418; 12.0835; 12.1247; 12.1654; 12.2054; 12.2444; 12.2824; 12.3191; 12.3544; 12.3881; 12.42; 12.4501; 12.4782; 12.5041; 12.5278; 12.5491; 12.568; 12.5843; 12.598; 12.6091; 12.6174; 12.623; 12.6258; 12.6258; 
