0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20; 21; 22; 23; 24; 
11.1497; 11.1497; 11.1655; 11.1969; 11.2433; 11.3037; 11.3771; 11.4621; 11.5572; 11.6604; 11.7701; 11.8839; 12; 12.1161; 12.2299; 12.3396; 12.4428; 12.5379; 12.6229; 12.6963; 12.7567; 12.8031; 12.8345; 12.8503; 12.8503; 
11.1506; 11.1506; 11.1664; 11.1978; 11.2441; 11.3044; 11.3778; 11.4627; 11.5576; 11.6608; 11.7703; 11.8841; 12; 12.1159; 12.2297; 12.3392; 12.4424; 12.5373; 12.6222; 12.6956; 12.7559; 12.8022; 12.8336; 12.8494; 12.8494; 
11.1515; 11.1515; 11.1673; 11.1986; 11.2449; 11.3052; 11.3784; 11.4633; 11.5581; 11.6612; 11.7705; 11.8842; 12; 12.1158; 12.2295; 12.3388; 12.4419; 12.5367; 12.6216; 12.6948; 12.7551; 12.8014; 12.8327; 12.8485; 12.8485; 
11.1524; 11.1524; 11.1682; 11.1995; 11.2457; 11.3059; 11.3791; 11.4638; 11.5586; 11.6615; 11.7708; 11.8843; 12; 12.1157; 12.2292; 12.3385; 12.4414; 12.5362; 12.6209; 12.6941; 12.7543; 12.8005; 12.8318; 12.8476; 12.8476; 
11.1533; 11.1533; 11.1691; 11.2003; 11.2465; 11.3067; 11.3798; 11.4644; 11.559; 11.6619; 11.771; 11.8844; 12; 12.1156; 12.229; 12.3381; 12.441; 12.5356; 12.6202; 12.6933; 12.7535; 12.7997; 12.8309; 12.8467; 12.8467; 
11.1542; 11.1542; 11.17; 11.2012; 11.2473; 11.3074; 11.3804; 11.465; 11.5595; 11.6622; 11.7713; 11.8846; 12; 12.1154; 12.2287; 12.3378; 12.4405; 12.535; 12.6196; 12.6926; 12.7527; 12.7988; 12.83; 12.8458; 12.8458; 
11.1551; 11.1551; 11.1708; 11.202; 11.2481; 11.3081; 11.3811; 11.4656; 11.56; 11.6626; 11.7715; 11.8847; 12; 12.1153; 12.2285; 12.3374; 12.44; 12.5344; 12.6189; 12.6919; 12.7519; 12.798; 12.8292; 12.8449; 12.8449; 
11.156; 11.156; 11.1717; 11.2029; 11.2489; 11.3089; 11.3817; 11.4661; 11.5604; 11.663; 11.7718; 11.8848; 12; 12.1152; 12.2282; 12.337; 12.4396; 12.5339; 12.6183; 12.6911; 12.7511; 12.7971; 12.8283; 12.844; 12.844; 
11.1569; 11.1569; 11.1726; 11.2037; 11.2497; 11.3096; 11.3824; 11.4667; 11.5609; 11.6633; 11.772; 11.8849; 12; 12.1151; 12.228; 12.3367; 12.4391; 12.5333; 12.6176; 12.6904; 12.7503; 12.7963; 12.8274; 12.8431; 12.8431; 
11.1578; 11.1578; 11.1735; 11.2046; 11.2505; 11.3103; 11.383; 11.4673; 11.5614; 11.6637; 11.7722; 11.8851; 12; 12.1149; 12.2278; 12.3363; 12.4386; 12.5327; 12.617; 12.6897; 12.7495; 12.7954; 12.8265; 12.8422; 12.8422; 
11.1587; 11.1587; 11.1744; 11.2054; 11.2513; 11.3111; 11.3837; 11.4678; 11.5618; 11.664; 11.7725; 11.8852; 12; 12.1148; 12.2275; 12.336; 12.4382; 12.5322; 12.6163; 12.6889; 12.7487; 12.7946; 12.8256; 12.8413; 12.8413; 
11.1596; 11.1596; 11.1752; 11.2063; 11.2521; 11.3118; 11.3844; 11.4684; 11.5623; 11.6644; 11.7727; 11.8853; 12; 12.1147; 12.2273; 12.3356; 12.4377; 12.5316; 12.6156; 12.6882; 12.7479; 12.7937; 12.8248; 12.8404; 12.8404; 
11.1605; 11.1605; 11.1761; 11.2071; 11.2529; 11.3125; 11.385; 11.4689; 11.5628; 11.6648; 11.773; 11.8854; 12; 12.1146; 12.227; 12.3352; 12.4372; 12.5311; 12.615; 12.6875; 12.7471; 12.7929; 12.8239; 12.8395; 12.8395; 
11.1614; 11.1614; 11.177; 11.2079; 11.2536; 11.3133; 11.3857; 11.4695; 11.5632; 11.6651; 11.7732; 11.8855; 12; 12.1145; 12.2268; 12.3349; 12.4368; 12.5305; 12.6143; 12.6867; 12.7464; 12.7921; 12.823; 12.8386; 12.8386; 
11.1623; 11.1623; 11.1779; 11.2088; 11.2544; 11.314; 11.3863; 11.4701; 11.5637; 11.6655; 11.7735; 11.8857; 12; 12.1143; 12.2265; 12.3345; 12.4363; 12.5299; 12.6137; 12.686; 12.7456; 12.7912; 12.8221; 12.8377; 12.8377; 
11.1631; 11.1631; 11.1787; 11.2096; 11.2552; 11.3147; 11.387; 11.4706; 11.5642; 11.6658; 11.7737; 11.8858; 12; 12.1142; 12.2263; 12.3342; 12.4358; 12.5294; 12.613; 12.6853; 12.7448; 12.7904; 12.8213; 12.8369; 12.8369; 
11.164; 11.164; 11.1796; 11.2105; 11.256; 11.3154; 11.3876; 11.4712; 11.5646; 11.6662; 11.7739; 11.8859; 12; 12.1141; 12.2261; 12.3338; 12.4354; 12.5288; 12.6124; 12.6846; 12.744; 12.7895; 12.8204; 12.836; 12.836; 
11.1649; 11.1649; 11.1805; 11.2113; 11.2568; 11.3162; 11.3883; 11.4718; 11.5651; 11.6665; 11.7742; 11.886; 12; 12.114; 12.2258; 12.3335; 12.4349; 12.5282; 12.6117; 12.6838; 12.7432; 12.7887; 12.8195; 12.8351; 12.8351; 
11.1658; 11.1658; 11.1813; 11.2121; 11.2576; 11.3169; 11.3889; 11.4723; 11.5656; 11.6669; 11.7744; 11.8861; 12; 12.1139; 12.2256; 12.3331; 12.4344; 12.5277; 12.6111; 12.6831; 12.7424; 12.7879; 12.8187; 12.8342; 12.8342; 
11.1667; 11.1667; 11.1822; 11.213; 11.2584; 11.3176; 11.3896; 11.4729; 11.566; 11.6672; 11.7747; 11.8863; 12; 12.1137; 12.2253; 12.3328; 12.434; 12.5271; 12.6104; 12.6824; 12.7416; 12.787; 12.8178; 12.8333; 12.8333; 
11.1676; 11.1676; 11.1831; 11.2138; 11.2592; 11.3183; 11.3902; 11.4734; 11.5665; 11.6676; 11.7749; 11.8864; 12; 12.1136; 12.2251; 12.3324; 12.4335; 12.5266; 12.6098; 12.6817; 12.7408; 12.7862; 12.8169; 12.8324; 12.8324; 
11.1685; 11.1685; 11.184; 11.2146; 11.26; 11.3191; 11.3909; 11.474; 11.5669; 11.6679; 11.7751; 11.8865; 12; 12.1135; 12.2249; 12.3321; 12.4331; 12.526; 12.6091; 12.6809; 12.74; 12.7854; 12.816; 12.8315; 12.8315; 
11.1693; 11.1693; 11.1848; 11.2155; 11.2608; 11.3198; 11.3915; 11.4746; 11.5674; 11.6683; 11.7754; 11.8866; 12; 12.1134; 12.2246; 12.3317; 12.4326; 12.5254; 12.6085; 12.6802; 12.7392; 12.7845; 12.8152; 12.8307; 12.8307; 
11.1702; 11.1702; 11.1857; 11.2163; 11.2615; 11.3205; 11.3922; 11.4751; 11.5679; 11.6686; 11.7756; 11.8867; 12; 12.1133; 12.2244; 12.3314; 12.4321; 12.5249; 12.6078; 12.6795; 12.7385; 12.7837; 12.8143; 12.8298; 12.8298; 
11.1711; 11.1711; 11.1866; 11.2171; 11.2623; 11.3212; 11.3928; 11.4757; 11.5683; 11.669; 11.7758; 11.8869; 12; 12.1131; 12.2242; 12.331; 12.4317; 12.5243; 12.6072; 12.6788; 12.7377; 12.7829; 12.8134; 12.8289; 12.8289; 
11.172; 11.172; 11.1874; 11.218; 11.2631; 11.322; 11.3934; 11.4762; 11.5688; 11.6693; 11.7761; 11.887; 12; 12.113; 12.2239; 12.3307; 12.4312; 12.5238; 12.6066; 12.678; 12.7369; 12.782; 12.8126; 12.828; 12.828; 
11.1729; 11.1729; 11.1883; 11.2188; 11.2639; 11.3227; 11.3941; 11.4768; 11.5692; 11.6697; 11.7763; 11.8871; 12; 12.1129; 12.2237; 12.3303; 12.4308; 12.5232; 12.6059; 12.6773; 12.7361; 12.7812; 12.8117; 12.8271; 12.8271; 
11.1737; 11.1737; 11.1891; 11.2196; 11.2647; 11.3234; 11.3947; 11.4773; 11.5697; 11.6701; 11.7766; 11.8872; 12; 12.1128; 12.2234; 12.3299; 12.4303; 12.5227; 12.6053; 12.6766; 12.7353; 12.7804; 12.8109; 12.8263; 12.8263; 
11.1746; 11.1746; 11.19; 11.2205; 11.2654; 11.3241; 11.3954; 11.4779; 11.5701; 11.6704; 11.7768; 11.8873; 12; 12.1127; 12.2232; 12.3296; 12.4299; 12.5221; 12.6046; 12.6759; 12.7346; 12.7795; 12.81; 12.8254; 12.8254; 
11.1755; 11.1755; 11.1909; 11.2213; 11.2662; 11.3248; 11.396; 11.4785; 11.5706; 11.6708; 11.777; 11.8875; 12; 12.1125; 12.223; 12.3292; 12.4294; 12.5215; 12.604; 12.6752; 12.7338; 12.7787; 12.8091; 12.8245; 12.8245; 
11.1764; 11.1764; 11.1917; 11.2221; 11.267; 11.3256; 11.3967; 11.479; 11.5711; 11.6711; 11.7773; 11.8876; 12; 12.1124; 12.2227; 12.3289; 12.4289; 12.521; 12.6033; 12.6744; 12.733; 12.7779; 12.8083; 12.8236; 12.8236; 
11.1773; 11.1773; 11.1926; 11.2229; 11.2678; 11.3263; 11.3973; 11.4796; 11.5715; 11.6714; 11.7775; 11.8877; 12; 12.1123; 12.2225; 12.3286; 12.4285; 12.5204; 12.6027; 12.6737; 12.7322; 12.7771; 12.8074; 12.8227; 12.8227; 
11.1781; 11.1781; 11.1934; 11.2238; 11.2686; 11.327; 11.3979; 11.4801; 11.572; 11.6718; 11.7777; 11.8878; 12; 12.1122; 12.2223; 12.3282; 12.428; 12.5199; 12.6021; 12.673; 12.7314; 12.7762; 12.8066; 12.8219; 12.8219; 
11.179; 11.179; 11.1943; 11.2246; 11.2693; 11.3277; 11.3986; 11.4807; 11.5724; 11.6721; 11.778; 11.8879; 12; 12.1121; 12.222; 12.3279; 12.4276; 12.5193; 12.6014; 12.6723; 12.7307; 12.7754; 12.8057; 12.821; 12.821; 
11.1799; 11.1799; 11.1951; 11.2254; 11.2701; 11.3284; 11.3992; 11.4812; 11.5729; 11.6725; 11.7782; 11.8881; 12; 12.1119; 12.2218; 12.3275; 12.4271; 12.5188; 12.6008; 12.6716; 12.7299; 12.7746; 12.8049; 12.8201; 12.8201; 
11.1807; 11.1807; 11.196; 11.2262; 11.2709; 11.3291; 11.3999; 11.4818; 11.5733; 11.6728; 11.7784; 11.8882; 12; 12.1118; 12.2216; 12.3272; 12.4267; 12.5182; 12.6001; 12.6709; 12.7291; 12.7738; 12.804; 12.8193; 12.8193; 
11.1816; 11.1816; 11.1969; 11.2271; 11.2717; 11.3298; 11.4005; 11.4823; 11.5738; 11.6732; 11.7787; 11.8883; 12; 12.1117; 12.2213; 12.3268; 12.4262; 12.5177; 12.5995; 12.6702; 12.7283; 12.7729; 12.8031; 12.8184; 12.8184; 
11.1825; 11.1825; 11.1977; 11.2279; 11.2724; 11.3305; 11.4011; 11.4829; 11.5742; 11.6735; 11.7789; 11.8884; 12; 12.1116; 12.2211; 12.3265; 12.4258; 12.5171; 12.5989; 12.6695; 12.7276; 12.7721; 12.8023; 12.8175; 12.8175; 
11.1833; 11.1833; 11.1986; 11.2287; 11.2732; 11.3313; 11.4018; 11.4834; 11.5747; 11.6739; 11.7792; 11.8885; 12; 12.1115; 12.2208; 12.3261; 12.4253; 12.5166; 12.5982; 12.6687; 12.7268; 12.7713; 12.8014; 12.8167; 12.8167; 
11.1842; 11.1842; 11.1994; 11.2295; 11.274; 11.332; 11.4024; 11.484; 11.5751; 11.6742; 11.7794; 11.8887; 12; 12.1113; 12.2206; 12.3258; 12.4249; 12.516; 12.5976; 12.668; 12.726; 12.7705; 12.8006; 12.8158; 12.8158; 
11.1851; 11.1851; 11.2003; 11.2303; 11.2748; 11.3327; 11.403; 11.4845; 11.5756; 11.6746; 11.7796; 11.8888; 12; 12.1112; 12.2204; 12.3254; 12.4244; 12.5155; 12.597; 12.6673; 12.7252; 12.7697; 12.7997; 12.8149; 12.8149; 
11.1859; 11.1859; 11.2011; 11.2312; 11.2755; 11.3334; 11.4037; 11.4851; 11.576; 11.6749; 11.7799; 11.8889; 12; 12.1111; 12.2201; 12.3251; 12.424; 12.5149; 12.5963; 12.6666; 12.7245; 12.7688; 12.7989; 12.8141; 12.8141; 
11.1868; 11.1868; 11.202; 11.232; 11.2763; 11.3341; 11.4043; 11.4856; 11.5765; 11.6753; 11.7801; 11.889; 12; 12.111; 12.2199; 12.3247; 12.4235; 12.5144; 12.5957; 12.6659; 12.7237; 12.768; 12.798; 12.8132; 12.8132; 
11.1877; 11.1877; 11.2028; 11.2328; 11.2771; 11.3348; 11.4049; 11.4862; 11.5769; 11.6756; 11.7803; 11.8891; 12; 12.1109; 12.2197; 12.3244; 12.4231; 12.5138; 12.5951; 12.6652; 12.7229; 12.7672; 12.7972; 12.8123; 12.8123; 
11.1885; 11.1885; 11.2037; 11.2336; 11.2778; 11.3355; 11.4056; 11.4867; 11.5774; 11.676; 11.7806; 11.8892; 12; 12.1108; 12.2194; 12.324; 12.4226; 12.5133; 12.5944; 12.6645; 12.7222; 12.7664; 12.7963; 12.8115; 12.8115; 
11.1894; 11.1894; 11.2045; 11.2344; 11.2786; 11.3362; 11.4062; 11.4872; 11.5778; 11.6763; 11.7808; 11.8894; 12; 12.1106; 12.2192; 12.3237; 12.4222; 12.5128; 12.5938; 12.6638; 12.7214; 12.7656; 12.7955; 12.8106; 12.8106; 
11.1903; 11.1903; 11.2053; 11.2352; 11.2794; 11.3369; 11.4068; 11.4878; 11.5783; 11.6766; 11.781; 11.8895; 12; 12.1105; 12.219; 12.3234; 12.4217; 12.5122; 12.5932; 12.6631; 12.7206; 12.7648; 12.7947; 12.8097; 12.8097; 
11.1911; 11.1911; 11.2062; 11.236; 11.2801; 11.3376; 11.4075; 11.4883; 11.5787; 11.677; 11.7813; 11.8896; 12; 12.1104; 12.2187; 12.323; 12.4213; 12.5117; 12.5925; 12.6624; 12.7199; 12.764; 12.7938; 12.8089; 12.8089; 
11.192; 11.192; 11.207; 11.2369; 11.2809; 11.3383; 11.4081; 11.4889; 11.5792; 11.6773; 11.7815; 11.8897; 12; 12.1103; 12.2185; 12.3227; 12.4208; 12.5111; 12.5919; 12.6617; 12.7191; 12.7631; 12.793; 12.808; 12.808; 
11.1928; 11.1928; 11.2079; 11.2377; 11.2817; 11.339; 11.4087; 11.4894; 11.5796; 11.6777; 11.7817; 11.8898; 12; 12.1102; 12.2183; 12.3223; 12.4204; 12.5106; 12.5913; 12.661; 12.7183; 12.7623; 12.7921; 12.8072; 12.8072; 
11.1937; 11.1937; 11.2087; 11.2385; 11.2824; 11.3397; 11.4093; 11.49; 11.5801; 11.678; 11.782; 11.89; 12; 12.11; 12.218; 12.322; 12.4199; 12.51; 12.5907; 12.6603; 12.7176; 12.7615; 12.7913; 12.8063; 12.8063; 
11.1945; 11.1945; 11.2096; 11.2393; 11.2832; 11.3404; 11.41; 11.4905; 11.5805; 11.6784; 11.7822; 11.8901; 12; 12.1099; 12.2178; 12.3216; 12.4195; 12.5095; 12.59; 12.6596; 12.7168; 12.7607; 12.7904; 12.8055; 12.8055; 
11.1954; 11.1954; 11.2104; 11.2401; 11.2839; 11.3411; 11.4106; 11.491; 11.581; 11.6787; 11.7824; 11.8902; 12; 12.1098; 12.2176; 12.3213; 12.419; 12.509; 12.5894; 12.6589; 12.7161; 12.7599; 12.7896; 12.8046; 12.8046; 
11.1963; 11.1963; 11.2112; 11.2409; 11.2847; 11.3418; 11.4112; 11.4916; 11.5814; 11.679; 11.7826; 11.8903; 12; 12.1097; 12.2174; 12.321; 12.4186; 12.5084; 12.5888; 12.6582; 12.7153; 12.7591; 12.7888; 12.8037; 12.8037; 
11.1971; 11.1971; 11.2121; 11.2417; 11.2855; 11.3425; 11.4118; 11.4921; 11.5819; 11.6794; 11.7829; 11.8904; 12; 12.1096; 12.2171; 12.3206; 12.4181; 12.5079; 12.5882; 12.6575; 12.7145; 12.7583; 12.7879; 12.8029; 12.8029; 
11.198; 11.198; 11.2129; 11.2425; 11.2862; 11.3432; 11.4125; 11.4927; 11.5823; 11.6797; 11.7831; 11.8905; 12; 12.1095; 12.2169; 12.3203; 12.4177; 12.5073; 12.5875; 12.6568; 12.7138; 12.7575; 12.7871; 12.802; 12.802; 
11.1988; 11.1988; 11.2137; 11.2433; 11.287; 11.3439; 11.4131; 11.4932; 11.5827; 11.6801; 11.7833; 11.8907; 12; 12.1093; 12.2167; 12.3199; 12.4173; 12.5068; 12.5869; 12.6561; 12.713; 12.7567; 12.7863; 12.8012; 12.8012; 
11.1997; 11.1997; 11.2146; 11.2441; 11.2877; 11.3446; 11.4137; 11.4937; 11.5832; 11.6804; 11.7836; 11.8908; 12; 12.1092; 12.2164; 12.3196; 12.4168; 12.5063; 12.5863; 12.6554; 12.7123; 12.7559; 12.7854; 12.8003; 12.8003; 
11.2005; 11.2005; 11.2154; 11.2449; 11.2885; 11.3453; 11.4143; 11.4943; 11.5836; 11.6807; 11.7838; 11.8909; 12; 12.1091; 12.2162; 12.3193; 12.4164; 12.5057; 12.5857; 12.6547; 12.7115; 12.7551; 12.7846; 12.7995; 12.7995; 
11.2014; 11.2014; 11.2162; 11.2457; 11.2892; 11.346; 11.415; 11.4948; 11.5841; 11.6811; 11.784; 11.891; 12; 12.109; 12.216; 12.3189; 12.4159; 12.5052; 12.585; 12.654; 12.7108; 12.7543; 12.7838; 12.7986; 12.7986; 
11.2022; 11.2022; 11.2171; 11.2465; 11.29; 11.3467; 11.4156; 11.4953; 11.5845; 11.6814; 11.7843; 11.8911; 12; 12.1089; 12.2157; 12.3186; 12.4155; 12.5047; 12.5844; 12.6533; 12.71; 12.7535; 12.7829; 12.7978; 12.7978; 
11.2031; 11.2031; 11.2179; 11.2473; 11.2908; 11.3474; 11.4162; 11.4959; 11.585; 11.6818; 11.7845; 11.8912; 12; 12.1088; 12.2155; 12.3182; 12.415; 12.5041; 12.5838; 12.6526; 12.7092; 12.7527; 12.7821; 12.7969; 12.7969; 
11.2039; 11.2039; 11.2187; 11.2481; 11.2915; 11.3481; 11.4168; 11.4964; 11.5854; 11.6821; 11.7847; 11.8913; 12; 12.1087; 12.2153; 12.3179; 12.4146; 12.5036; 12.5832; 12.6519; 12.7085; 12.7519; 12.7813; 12.7961; 12.7961; 
11.2048; 11.2048; 11.2196; 11.2489; 11.2923; 11.3488; 11.4174; 11.497; 11.5858; 11.6824; 11.7849; 11.8915; 12; 12.1085; 12.2151; 12.3176; 12.4142; 12.503; 12.5826; 12.6512; 12.7077; 12.7511; 12.7804; 12.7952; 12.7952; 
11.2056; 11.2056; 11.2204; 11.2497; 11.293; 11.3495; 11.4181; 11.4975; 11.5863; 11.6828; 11.7852; 11.8916; 12; 12.1084; 12.2148; 12.3172; 12.4137; 12.5025; 12.5819; 12.6505; 12.707; 12.7503; 12.7796; 12.7944; 12.7944; 
11.2064; 11.2064; 11.2212; 11.2505; 11.2938; 11.3502; 11.4187; 11.498; 11.5867; 11.6831; 11.7854; 11.8917; 12; 12.1083; 12.2146; 12.3169; 12.4133; 12.502; 12.5813; 12.6498; 12.7062; 12.7495; 12.7788; 12.7936; 12.7936; 
11.2073; 11.2073; 11.222; 11.2513; 11.2945; 11.3509; 11.4193; 11.4986; 11.5872; 11.6834; 11.7856; 11.8918; 12; 12.1082; 12.2144; 12.3166; 12.4128; 12.5014; 12.5807; 12.6491; 12.7055; 12.7487; 12.778; 12.7927; 12.7927; 
11.2081; 11.2081; 11.2229; 11.2521; 11.2953; 11.3515; 11.4199; 11.4991; 11.5876; 11.6838; 11.7859; 11.8919; 12; 12.1081; 12.2141; 12.3162; 12.4124; 12.5009; 12.5801; 12.6485; 12.7047; 12.7479; 12.7771; 12.7919; 12.7919; 
11.209; 11.209; 11.2237; 11.2529; 11.296; 11.3522; 11.4205; 11.4996; 11.588; 11.6841; 11.7861; 11.892; 12; 12.108; 12.2139; 12.3159; 12.412; 12.5004; 12.5795; 12.6478; 12.704; 12.7471; 12.7763; 12.791; 12.791; 
11.2098; 11.2098; 11.2245; 11.2537; 11.2968; 11.3529; 11.4211; 11.5002; 11.5885; 11.6844; 11.7863; 11.8922; 12; 12.1078; 12.2137; 12.3156; 12.4115; 12.4998; 12.5789; 12.6471; 12.7032; 12.7463; 12.7755; 12.7902; 12.7902; 
11.2106; 11.2106; 11.2253; 11.2545; 11.2975; 11.3536; 11.4218; 11.5007; 11.5889; 11.6848; 11.7865; 11.8923; 12; 12.1077; 12.2135; 12.3152; 12.4111; 12.4993; 12.5782; 12.6464; 12.7025; 12.7455; 12.7747; 12.7894; 12.7894; 
11.2115; 11.2115; 11.2262; 11.2553; 11.2982; 11.3543; 11.4224; 11.5012; 11.5893; 11.6851; 11.7868; 11.8924; 12; 12.1076; 12.2132; 12.3149; 12.4107; 12.4988; 12.5776; 12.6457; 12.7018; 12.7447; 12.7738; 12.7885; 12.7885; 
11.2123; 11.2123; 11.227; 11.2561; 11.299; 11.355; 11.423; 11.5017; 11.5898; 11.6855; 11.787; 11.8925; 12; 12.1075; 12.213; 12.3145; 12.4102; 12.4983; 12.577; 12.645; 12.701; 12.7439; 12.773; 12.7877; 12.7877; 
11.2132; 11.2132; 11.2278; 11.2569; 11.2997; 11.3557; 11.4236; 11.5023; 11.5902; 11.6858; 11.7872; 11.8926; 12; 12.1074; 12.2128; 12.3142; 12.4098; 12.4977; 12.5764; 12.6443; 12.7003; 12.7431; 12.7722; 12.7868; 12.7868; 
11.214; 11.214; 11.2286; 11.2576; 11.3005; 11.3564; 11.4242; 11.5028; 11.5906; 11.6861; 11.7874; 11.8927; 12; 12.1073; 12.2126; 12.3139; 12.4094; 12.4972; 12.5758; 12.6436; 12.6995; 12.7424; 12.7714; 12.786; 12.786; 
11.2148; 11.2148; 11.2295; 11.2584; 11.3012; 11.357; 11.4248; 11.5033; 11.5911; 11.6865; 11.7877; 11.8928; 12; 12.1072; 12.2123; 12.3135; 12.4089; 12.4967; 12.5752; 12.643; 12.6988; 12.7416; 12.7705; 12.7852; 12.7852; 
11.2157; 11.2157; 11.2303; 11.2592; 11.302; 11.3577; 11.4254; 11.5039; 11.5915; 11.6868; 11.7879; 11.8929; 12; 12.1071; 12.2121; 12.3132; 12.4085; 12.4961; 12.5746; 12.6423; 12.698; 12.7408; 12.7697; 12.7843; 12.7843; 
11.2165; 11.2165; 11.2311; 11.26; 11.3027; 11.3584; 11.426; 11.5044; 11.592; 11.6871; 11.7881; 11.8931; 12; 12.1069; 12.2119; 12.3129; 12.408; 12.4956; 12.574; 12.6416; 12.6973; 12.74; 12.7689; 12.7835; 12.7835; 
11.2173; 11.2173; 11.2319; 11.2608; 11.3034; 11.3591; 11.4267; 11.5049; 11.5924; 11.6875; 11.7883; 11.8932; 12; 12.1068; 12.2117; 12.3125; 12.4076; 12.4951; 12.5733; 12.6409; 12.6966; 12.7392; 12.7681; 12.7827; 12.7827; 
11.2182; 11.2182; 11.2327; 11.2616; 11.3042; 11.3598; 11.4273; 11.5054; 11.5928; 11.6878; 11.7886; 11.8933; 12; 12.1067; 12.2114; 12.3122; 12.4072; 12.4946; 12.5727; 12.6402; 12.6958; 12.7384; 12.7673; 12.7818; 12.7818; 
11.219; 11.219; 11.2335; 11.2624; 11.3049; 11.3604; 11.4279; 11.506; 11.5932; 11.6881; 11.7888; 11.8934; 12; 12.1066; 12.2112; 12.3119; 12.4068; 12.494; 12.5721; 12.6396; 12.6951; 12.7376; 12.7665; 12.781; 12.781; 
11.2198; 11.2198; 11.2343; 11.2631; 11.3057; 11.3611; 11.4285; 11.5065; 11.5937; 11.6884; 11.789; 11.8935; 12; 12.1065; 12.211; 12.3116; 12.4063; 12.4935; 12.5715; 12.6389; 12.6943; 12.7369; 12.7657; 12.7802; 12.7802; 
11.2206; 11.2206; 11.2352; 11.2639; 11.3064; 11.3618; 11.4291; 11.507; 11.5941; 11.6888; 11.7892; 11.8936; 12; 12.1064; 12.2108; 12.3112; 12.4059; 12.493; 12.5709; 12.6382; 12.6936; 12.7361; 12.7648; 12.7794; 12.7794; 
11.2215; 11.2215; 11.236; 11.2647; 11.3071; 11.3625; 11.4297; 11.5075; 11.5945; 11.6891; 11.7895; 11.8937; 12; 12.1063; 12.2105; 12.3109; 12.4055; 12.4925; 12.5703; 12.6375; 12.6929; 12.7353; 12.764; 12.7785; 12.7785; 
11.2223; 11.2223; 11.2368; 11.2655; 11.3079; 11.3632; 11.4303; 11.5081; 11.595; 11.6894; 11.7897; 11.8939; 12; 12.1061; 12.2103; 12.3106; 12.405; 12.4919; 12.5697; 12.6368; 12.6921; 12.7345; 12.7632; 12.7777; 12.7777; 
11.2231; 11.2231; 11.2376; 11.2663; 11.3086; 11.3638; 11.4309; 11.5086; 11.5954; 11.6898; 11.7899; 11.894; 12; 12.106; 12.2101; 12.3102; 12.4046; 12.4914; 12.5691; 12.6362; 12.6914; 12.7337; 12.7624; 12.7769; 12.7769; 
11.2239; 11.2239; 11.2384; 11.267; 11.3093; 11.3645; 11.4315; 11.5091; 11.5958; 11.6901; 11.7901; 11.8941; 12; 12.1059; 12.2099; 12.3099; 12.4042; 12.4909; 12.5685; 12.6355; 12.6907; 12.733; 12.7616; 12.7761; 12.7761; 
11.2248; 11.2248; 11.2392; 11.2678; 11.3101; 11.3652; 11.4321; 11.5096; 11.5963; 11.6904; 11.7904; 11.8942; 12; 12.1058; 12.2096; 12.3096; 12.4037; 12.4904; 12.5679; 12.6348; 12.6899; 12.7322; 12.7608; 12.7752; 12.7752; 
11.2256; 11.2256; 11.24; 11.2686; 11.3108; 11.3659; 11.4327; 11.5101; 11.5967; 11.6908; 11.7906; 11.8943; 12; 12.1057; 12.2094; 12.3092; 12.4033; 12.4899; 12.5673; 12.6341; 12.6892; 12.7314; 12.76; 12.7744; 12.7744; 
11.2264; 11.2264; 11.2408; 11.2694; 11.3115; 11.3665; 11.4333; 11.5107; 11.5971; 11.6911; 11.7908; 11.8944; 12; 12.1056; 12.2092; 12.3089; 12.4029; 12.4893; 12.5667; 12.6335; 12.6885; 12.7306; 12.7592; 12.7736; 12.7736; 
11.2272; 11.2272; 11.2416; 11.2702; 11.3123; 11.3672; 11.4339; 11.5112; 11.5975; 11.6914; 11.791; 11.8945; 12; 12.1055; 12.209; 12.3086; 12.4025; 12.4888; 12.5661; 12.6328; 12.6877; 12.7298; 12.7584; 12.7728; 12.7728; 
11.2281; 11.2281; 11.2424; 11.2709; 11.313; 11.3679; 11.4345; 11.5117; 11.598; 11.6917; 11.7912; 11.8946; 12; 12.1054; 12.2088; 12.3083; 12.402; 12.4883; 12.5655; 12.6321; 12.687; 12.7291; 12.7576; 12.7719; 12.7719; 
11.2289; 11.2289; 11.2432; 11.2717; 11.3137; 11.3685; 11.4351; 11.5122; 11.5984; 11.6921; 11.7915; 11.8948; 12; 12.1052; 12.2085; 12.3079; 12.4016; 12.4878; 12.5649; 12.6315; 12.6863; 12.7283; 12.7568; 12.7711; 12.7711; 
11.2297; 11.2297; 11.244; 11.2725; 11.3145; 11.3692; 11.4357; 11.5127; 11.5988; 11.6924; 11.7917; 11.8949; 12; 12.1051; 12.2083; 12.3076; 12.4012; 12.4873; 12.5643; 12.6308; 12.6855; 12.7275; 12.756; 12.7703; 12.7703; 
11.2305; 11.2305; 11.2448; 11.2732; 11.3152; 11.3699; 11.4363; 11.5133; 11.5993; 11.6927; 11.7919; 11.895; 12; 12.105; 12.2081; 12.3073; 12.4007; 12.4867; 12.5637; 12.6301; 12.6848; 12.7268; 12.7552; 12.7695; 12.7695; 
