;Nx = 31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Nt = 750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;n/j;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30; 
7,36;184(7,36);19,9632;19,9632;19,905;19,7892;19,6172;19,3911;19,1135;18,7877;18,4175;18,0072;17,5618;17,0863;16,5865;16,0681;15,5372;15;14,4628;13,9319;13,4135;12,9137;12,4382;11,9928;11,5825;11,2123;10,8865;10,6089;10,3828;10,2108;10,095;10,0368;10,0368; 
7,4;185(7,4);19,9399;19,9399;19,882;19,7667;19,5956;19,3705;19,0942;18,7699;18,4015;17,9931;17,5498;17,0766;16,5791;16,0631;15,5347;15;14,4653;13,9369;13,4209;12,9234;12,4502;12,0069;11,5985;11,2301;10,9058;10,6295;10,4044;10,2333;10,118;10,0601;10,0601; 
7,44;186(7,44);19,9167;19,9167;19,8591;19,7444;19,574;19,35;19,075;18,7523;18,3855;17,9791;17,5379;17,0669;16,5717;16,0581;15,5322;15;14,4678;13,9419;13,4283;12,9331;12,4621;12,0209;11,6145;11,2477;10,925;10,65;10,426;10,2556;10,1409;10,0833;10,0833; 
7,48;187(7,48);19,8937;19,8937;19,8362;19,7221;19,5525;19,3296;19,0559;18,7347;18,3697;17,9652;17,526;17,0572;16,5643;16,0532;15,5297;15;14,4703;13,9468;13,4357;12,9428;12,474;12,0348;11,6303;11,2653;10,9441;10,6704;10,4475;10,2779;10,1638;10,1063;10,1063; 
7,52;188(7,52);19,8707;19,8707;19,8136;19,6999;19,5312;19,3093;19,0369;18,7172;18,3539;17,9513;17,5141;17,0476;16,557;16,0482;15,5272;15;14,4728;13,9518;13,443;12,9524;12,4859;12,0487;11,6461;11,2828;10,9631;10,6907;10,4688;10,3001;10,1864;10,1293;10,1293; 
7,56;189(7,56);19,8478;19,8478;19,791;19,6779;19,5099;19,2891;19,018;18,6997;18,3382;17,9375;17,5024;17,038;16,5497;16,0433;15,5247;15;14,4753;13,9567;13,4503;12,962;12,4976;12,0625;11,6618;11,3003;10,982;10,7109;10,4901;10,3221;10,209;10,1522;10,1522; 
7,6;190(7,6);19,8251;19,8251;19,7685;19,6559;19,4888;19,269;18,9991;18,6824;18,3225;17,9237;17,4906;17,0284;16,5425;16,0384;15,5223;15;14,4777;13,9616;13,4575;12,9716;12,5094;12,0763;11,6775;11,3176;11,0009;10,731;10,5112;10,3441;10,2315;10,1749;10,1749; 
7,64;191(7,64);19,8024;19,8024;19,7461;19,6341;19,4677;19,249;18,9804;18,6651;18,3069;17,91;17,479;17,0189;16,5352;16,0336;15,5198;15;14,4802;13,9664;13,4648;12,9811;12,521;12,09;11,6931;11,3349;11,0196;10,751;10,5323;10,3659;10,2539;10,1976;10,1976; 
7,68;192(7,68);19,7799;19,7799;19,7238;19,6124;19,4468;19,229;18,9617;18,648;18,2914;17,8964;17,4674;17,0095;16,5281;16,0287;15,5174;15;14,4826;13,9713;13,4719;12,9905;12,5326;12,1036;11,7086;11,352;11,0383;10,771;10,5532;10,3876;10,2762;10,2201;10,2201; 
7,72;193(7,72);19,7575;19,7575;19,7017;19,5907;19,4259;19,2092;18,9431;18,6309;18,276;17,8828;17,4558;17,0001;16,5209;16,0239;15,515;15;14,485;13,9761;13,4791;12,9999;12,5442;12,1172;11,724;11,3691;11,0569;10,7908;10,5741;10,4093;10,2983;10,2425;10,2425; 
7,76;194(7,76);19,7352;19,7352;19,6796;19,5692;19,4051;19,1895;18,9246;18,6138;18,2607;17,8693;17,4443;16,9907;16,5138;16,0191;15,5126;15;14,4874;13,9809;13,4862;13,0093;12,5557;12,1307;11,7393;11,3862;11,0754;10,8105;10,5949;10,4308;10,3204;10,2648;10,2648; 
7,8;195(7,8);19,7129;19,7129;19,6577;19,5477;19,3845;19,1698;18,9062;18,5969;18,2454;17,8558;17,4329;16,9814;16,5067;16,0144;15,5102;15;14,4898;13,9856;13,4933;13,0186;12,5671;12,1442;11,7546;11,4031;11,0938;10,8302;10,6155;10,4523;10,3423;10,2871;10,2871; 
7,84;196(7,84);19,6908;19,6908;19,6358;19,5264;19,3639;19,1503;18,8879;18,58;18,2302;17,8425;17,4215;16,9721;16,4996;16,0096;15,5078;15;14,4922;13,9904;13,5004;13,0279;12,5785;12,1575;11,7698;11,42;11,1121;10,8497;10,6361;10,4736;10,3642;10,3092;10,3092; 
7,88;197(7,88);19,6688;19,6688;19,6141;19,5052;19,3434;19,1308;18,8697;18,5632;18,215;17,8291;17,4101;16,9629;16,4926;16,0049;15,5054;15;14,4946;13,9951;13,5074;13,0371;12,5899;12,1709;11,785;11,4368;11,1303;10,8692;10,6566;10,4948;10,3859;10,3312;10,3312; 
7,92;198(7,92);19,6469;19,6469;19,5924;19,484;19,3231;19,1114;18,8516;18,5465;18,2;17,8159;17,3988;16,9537;16,4856;16,0002;15,503;15;14,497;13,9998;13,5144;13,0463;12,6012;12,1841;11,8;11,4535;11,1484;10,8886;10,6769;10,516;10,4076;10,3531;10,3531; 
7,96;199(7,96);19,6251;19,6251;19,5709;19,463;19,3028;19,0921;18,8335;18,5299;18,185;17,8027;17,3876;16,9445;16,4787;15,9955;15,5007;15;14,4993;14,0045;13,5213;13,0555;12,6124;12,1973;11,815;11,4701;11,1665;10,9079;10,6972;10,537;10,4291;10,3749;10,3749; 
8;200(8);19,6034;19,6034;19,5494;19,4421;19,2826;19,0729;18,8155;18,5134;18,17;17,7896;17,3764;16,9354;16,4717;15,9908;15,4983;15;14,5017;14,0092;13,5283;13,0646;12,6236;12,2104;11,83;11,4866;11,1845;10,9271;10,7174;10,5579;10,4506;10,3966;10,3966; 
8,04;201(8,04);19,5818;19,5818;19,5281;19,4212;19,2625;19,0538;18,7976;18,4969;18,1552;17,7765;17,3653;16,9263;16,4648;15,9862;15,496;15;14,504;14,0138;13,5352;13,0737;12,6347;12,2235;11,8448;11,5031;11,2024;10,9462;10,7375;10,5788;10,4719;10,4182;10,4182; 
8,08;202(8,08);19,5603;19,5603;19,5068;19,4005;19,2425;19,0348;18,7798;18,4805;18,1404;17,7635;17,3542;16,9173;16,458;15,9816;15,4937;15;14,5063;14,0184;13,542;13,0827;12,6458;12,2365;11,8596;11,5195;11,2202;10,9652;10,7575;10,5995;10,4932;10,4397;10,4397; 
8,12;203(8,12);19,5389;19,5389;19,4857;19,3798;19,2226;19,0159;18,7621;18,4642;18,1257;17,7505;17,3431;16,9083;16,4511;15,977;15,4914;15;14,5086;14,023;13,5489;13,0917;12,6569;12,2495;11,8743;11,5358;11,2379;10,9841;10,7774;10,6202;10,5143;10,4611;10,4611; 
8,16;204(8,16);19,5176;19,5176;19,4646;19,3593;19,2028;18,9971;18,7445;18,4479;18,111;17,7376;17,3322;16,8994;16,4444;15,9724;15,4891;15;14,5109;14,0276;13,5556;13,1006;12,6678;12,2624;11,889;11,5521;11,2555;11,0029;10,7972;10,6407;10,5354;10,4824;10,4824; 
8,2;205(8,2);19,4964;19,4964;19,4437;19,3388;19,1831;18,9783;18,7269;18,4318;18,0964;17,7248;17,3212;16,8905;16,4376;15,9678;15,4868;15;14,5132;14,0322;13,5624;13,1095;12,6788;12,2752;11,9036;11,5682;11,2731;11,0217;10,8169;10,6612;10,5563;10,5036;10,5036; 
8,24;206(8,24);19,4753;19,4753;19,4228;19,3185;19,1635;18,9597;18,7094;18,4157;18,0819;17,712;17,3104;16,8816;16,4308;15,9633;15,4845;15;14,5155;14,0367;13,5692;13,1184;12,6896;12,288;11,9181;11,5843;11,2906;11,0403;10,8365;10,6815;10,5772;10,5247;10,5247; 
8,28;207(8,28);19,4543;19,4543;19,4021;19,2982;19,144;18,9411;18,692;18,3997;18,0675;17,6993;17,2995;16,8728;16,4241;15,9588;15,4822;15;14,5178;14,0412;13,5759;13,1272;12,7005;12,3007;11,9325;11,6003;11,308;11,0589;10,856;10,7018;10,5979;10,5457;10,5457; 
8,32;208(8,32);19,4334;19,4334;19,3814;19,2781;19,1245;18,9226;18,6747;18,3837;18,0531;17,6867;17,2888;16,864;16,4175;15,9543;15,48;15;14,52;14,0457;13,5825;13,136;12,7112;12,3133;11,9469;11,6163;11,3253;11,0774;10,8755;10,7219;10,6186;10,5666;10,5666; 
8,36;209(8,36);19,4126;19,4126;19,3609;19,258;19,1052;18,9042;18,6575;18,3679;18,0388;17,6741;17,278;16,8553;16,4108;15,9498;15,4777;15;14,5223;14,0502;13,5892;13,1447;12,722;12,3259;11,9612;11,6321;11,3425;11,0958;10,8948;10,742;10,6391;10,5874;10,5874; 
8,4;210(8,4);19,3919;19,3919;19,3404;19,238;19,0859;18,8859;18,6403;18,3521;18,0245;17,6615;17,2674;16,8466;16,4042;15,9454;15,4755;15;14,5245;14,0546;13,5958;13,1534;12,7326;12,3385;11,9755;11,6479;11,3597;11,1141;10,9141;10,762;10,6596;10,6081;10,6081; 
8,44;211(8,44);19,3713;19,3713;19,3201;19,2182;19,0668;18,8677;18,6233;18,3364;18,0104;17,6491;17,2567;16,838;16,3976;15,941;15,4732;15;14,5268;14,059;13,6024;13,162;12,7433;12,3509;11,9896;11,6636;11,3767;11,1323;10,9332;10,7818;10,6799;10,6287;10,6287; 
8,48;212(8,48);19,3508;19,3508;19,2998;19,1984;19,0477;18,8495;18,6063;18,3207;17,9962;17,6366;17,2461;16,8293;16,3911;15,9365;15,471;15;14,529;14,0635;13,6089;13,1707;12,7539;12,3634;12,0038;11,6793;11,3937;11,1505;10,9523;10,8016;10,7002;10,6492;10,6492; 
8,52;213(8,52);19,3304;19,3304;19,2796;19,1787;19,0287;18,8315;18,5894;18,3051;17,9822;17,6243;17,2356;16,8208;16,3846;15,9322;15,4688;15;14,5312;14,0678;13,6154;13,1792;12,7644;12,3757;12,0178;11,6949;11,4106;11,1685;10,9713;10,8213;10,7204;10,6696;10,6696; 
8,56;214(8,56);19,3101;19,3101;19,2596;19,1591;19,0098;18,8135;18,5725;18,2896;17,9682;17,612;17,2251;16,8122;16,3781;15,9278;15,4666;15;14,5334;14,0722;13,6219;13,1878;12,7749;12,388;12,0318;11,7104;11,4275;11,1865;10,9902;10,8409;10,7404;10,6899;10,6899; 
8,6;215(8,6);19,2899;19,2899;19,2396;19,1396;18,991;18,7956;18,5558;18,2742;17,9543;17,5997;17,2147;16,8037;16,3716;15,9234;15,4644;15;14,5356;14,0766;13,6284;13,1963;12,7853;12,4003;12,0457;11,7258;11,4442;11,2044;11,009;10,8604;10,7604;10,7101;10,7101; 
8,64;216(8,64);19,2698;19,2698;19,2197;19,1201;18,9723;18,7778;18,5391;18,2589;17,9404;17,5876;17,2043;16,7953;16,3652;15,9191;15,4623;15;14,5377;14,0809;13,6348;13,2047;12,7957;12,4124;12,0596;11,7411;11,4609;11,2222;11,0277;10,8799;10,7803;10,7302;10,7302; 
8,68;217(8,68);19,2497;19,2497;19,1999;19,1008;18,9536;18,7601;18,5225;18,2436;17,9267;17,5754;17,194;16,7869;16,3588;15,9148;15,4601;15;14,5399;14,0852;13,6412;13,2131;12,806;12,4246;12,0733;11,7564;11,4775;11,2399;11,0464;10,8992;10,8001;10,7503;10,7503; 
8,72;218(8,72);19,2298;19,2298;19,1802;19,0816;18,9351;18,7425;18,506;18,2284;17,9129;17,5633;17,1837;16,7785;16,3524;15,9105;15,4579;15;14,5421;14,0895;13,6476;13,2215;12,8163;12,4367;12,0871;11,7716;11,494;11,2575;11,0649;10,9184;10,8198;10,7702;10,7702; 
8,76;219(8,76);19,21;19,21;19,1606;19,0624;18,9166;18,7249;18,4895;18,2132;17,8993;17,5513;17,1735;16,7702;16,3461;15,9063;15,4558;15;14,5442;14,0937;13,6539;13,2298;12,8265;12,4487;12,1007;11,7868;11,5105;11,2751;11,0834;10,9376;10,8394;10,79;10,79; 
8,8;220(8,8);19,1902;19,1902;19,1411;19,0434;18,8983;18,7075;18,4732;18,1982;17,8857;17,5394;17,1633;16,7619;16,3398;15,902;15,4537;15;14,5463;14,098;13,6602;13,2381;12,8367;12,4606;12,1143;11,8018;11,5268;11,2925;11,1017;10,9566;10,8589;10,8098;10,8098; 
8,84;221(8,84);19,1706;19,1706;19,1217;19,0244;18,88;18,6901;18,4569;18,1832;17,8722;17,5275;17,1531;16,7536;16,3335;15,8978;15,4515;15;14,5485;14,1022;13,6665;13,2464;12,8469;12,4725;12,1278;11,8168;11,5431;11,3099;11,12;10,9756;10,8783;10,8294;10,8294; 
8,88;222(8,88);19,151;19,151;19,1023;19,0055;18,8618;18,6728;18,4407;18,1683;17,8587;17,5156;17,1431;16,7454;16,3273;15,8936;15,4494;15;14,5506;14,1064;13,6727;13,2546;12,8569;12,4844;12,1413;11,8317;11,5593;11,3272;11,1382;10,9945;10,8977;10,849;10,849; 
8,92;223(8,92);19,1315;19,1315;19,0831;18,9868;18,8437;18,6555;18,4245;18,1534;17,8453;17,5038;17,133;16,7372;16,321;15,8894;15,4473;15;14,5527;14,1106;13,679;13,2628;12,867;12,4962;12,1547;11,8466;11,5755;11,3445;11,1563;11,0132;10,9169;10,8685;10,8685; 
8,96;224(8,96);19,1122;19,1122;19,0639;18,9681;18,8257;18,6384;18,4085;18,1386;17,8319;17,4921;17,123;16,7291;16,3148;15,8852;15,4452;15;14,5548;14,1148;13,6852;13,2709;12,877;12,5079;12,1681;11,8614;11,5915;11,3616;11,1743;11,0319;10,9361;10,8878;10,8878; 
9;225(9);19,0929;19,0929;19,0449;18,9495;18,8077;18,6213;18,3925;18,1239;17,8187;17,4804;17,1131;16,721;16,3087;15,8811;15,4431;15;14,5569;14,1189;13,6913;13,279;12,8869;12,5196;12,1813;11,8761;11,6075;11,3787;11,1923;11,0505;10,9551;10,9071;10,9071; 
9,04;226(9,04);19,0737;19,0737;19,0259;18,9309;18,7899;18,6044;18,3766;18,1092;17,8055;17,4688;17,1032;16,7129;16,3025;15,8769;15,4411;15;14,5589;14,1231;13,6975;13,2871;12,8968;12,5312;12,1945;11,8908;11,6234;11,3956;11,2101;11,0691;10,9741;10,9263;10,9263; 
9,08;227(9,08);19,0546;19,0546;19,007;18,9125;18,7721;18,5875;18,3608;18,0947;17,7923;17,4572;17,0933;16,7049;16,2964;15,8728;15,439;15;14,561;14,1272;13,7036;13,2951;12,9067;12,5428;12,2077;11,9053;11,6392;11,4125;11,2279;11,0875;10,993;10,9454;10,9454; 
9,12;228(9,12);19,0355;19,0355;18,9882;18,8941;18,7544;18,5706;18,345;18,0802;17,7792;17,4457;17,0835;16,6969;16,2904;15,8687;15,4369;15;14,5631;14,1313;13,7096;13,3031;12,9165;12,5543;12,2208;11,9198;11,655;11,4294;11,2456;11,1059;11,0118;10,9645;10,9645; 
9,16;229(9,16);19,0166;19,0166;18,9695;18,8759;18,7368;18,5539;18,3293;18,0657;17,7662;17,4342;17,0737;16,6889;16,2843;15,8647;15,4349;15;14,5651;14,1353;13,7157;13,3111;12,9263;12,5658;12,2338;11,9343;11,6707;11,4461;11,2632;11,1241;11,0305;10,9834;10,9834; 
9,2;230(9,2);18,9978;18,9978;18,9509;18,8577;18,7193;18,5372;18,3137;18,0513;17,7532;17,4228;17,064;16,681;16,2783;15,8606;15,4328;15;14,5672;14,1394;13,7217;13,319;12,936;12,5772;12,2468;11,9487;11,6863;11,4628;11,2807;11,1423;11,0491;11,0022;11,0022; 
9,24;231(9,24);18,979;18,979;18,9324;18,8396;18,7018;18,5206;18,2982;18,037;17,7403;17,4114;17,0543;16,6731;16,2723;15,8566;15,4308;15;14,5692;14,1434;13,7277;13,3269;12,9457;12,5886;12,2597;11,963;11,7018;11,4794;11,2982;11,1604;11,0676;11,021;11,021; 
9,28;232(9,28);18,9604;18,9604;18,9139;18,8216;18,6845;18,5041;18,2827;18,0228;17,7274;17,4001;17,0447;16,6653;16,2663;15,8526;15,4288;15;14,5712;14,1474;13,7337;13,3347;12,9553;12,5999;12,2726;11,9772;11,7173;11,4959;11,3155;11,1784;11,0861;11,0396;11,0396; 
9,32;233(9,32);18,9418;18,9418;18,8956;18,8037;18,6672;18,4877;18,2673;18,0086;17,7147;17,3889;17,0351;16,6575;16,2604;15,8486;15,4268;15;14,5732;14,1514;13,7396;13,3425;12,9649;12,6111;12,2853;11,9914;11,7327;11,5123;11,3328;11,1963;11,1044;11,0582;11,0582; 
9,36;234(9,36);18,9233;18,9233;18,8773;18,7858;18,65;18,4713;18,252;17,9945;17,7019;17,3777;17,0256;16,6497;16,2545;15,8446;15,4248;15;14,5752;14,1554;13,7455;13,3503;12,9744;12,6223;12,2981;12,0055;11,748;11,5287;11,35;11,2142;11,1227;11,0767;11,0767; 
9,4;235(9,4);18,9049;18,9049;18,8591;18,7681;18,6329;18,455;18,2367;17,9805;17,6893;17,3665;17,0161;16,642;16,2486;15,8406;15,4228;15;14,5772;14,1594;13,7514;13,358;12,9839;12,6335;12,3107;12,0195;11,7633;11,545;11,3671;11,2319;11,1409;11,0951;11,0951; 
9,44;236(9,44);18,8866;18,8866;18,841;18,7504;18,6158;18,4388;18,2216;17,9665;17,6766;17,3554;17,0066;16,6343;16,2428;15,8367;15,4208;15;14,5792;14,1633;13,7572;13,3657;12,9934;12,6446;12,3234;12,0335;11,7784;11,5612;11,3842;11,2496;11,159;11,1134;11,1134; 
9,48;237(9,48);18,8684;18,8684;18,823;18,7328;18,5989;18,4227;18,2064;17,9526;17,6641;17,3444;16,9972;16,6266;16,2369;15,8328;15,4188;15;14,5812;14,1672;13,7631;13,3734;13,0028;12,6556;12,3359;12,0474;11,7936;11,5773;11,4011;11,2672;11,177;11,1316;11,1316; 
9,52;238(9,52);18,8502;18,8502;18,8051;18,7153;18,582;18,4067;18,1914;17,9387;17,6516;17,3334;16,9878;16,619;16,2311;15,8289;15,4169;15;14,5831;14,1711;13,7689;13,381;13,0122;12,6666;12,3484;12,0613;11,8086;11,5933;11,418;11,2847;11,1949;11,1498;11,1498; 
9,56;239(9,56);18,8322;18,8322;18,7872;18,6979;18,5652;18,3907;18,1764;17,925;17,6392;17,3225;16,9785;16,6114;16,2254;15,825;15,4149;15;14,5851;14,175;13,7746;13,3886;13,0215;12,6775;12,3608;12,075;11,8236;11,6093;11,4348;11,3021;11,2128;11,1678;11,1678; 
9,6;240(9,6);18,8142;18,8142;18,7695;18,6805;18,5485;18,3748;18,1615;17,9112;17,6268;17,3116;16,9692;16,6038;16,2196;15,8211;15,413;15;14,587;14,1789;13,7804;13,3962;13,0308;12,6884;12,3732;12,0888;11,8385;11,6252;11,4515;11,3195;11,2305;11,1858;11,1858; 
9,64;241(9,64);18,7963;18,7963;18,7518;18,6633;18,5318;18,359;18,1467;17,8976;17,6145;17,3007;16,96;16,5963;16,2139;15,8173;15,411;15;14,589;14,1827;13,7861;13,4037;13,04;12,6993;12,3855;12,1024;11,8533;11,641;11,4682;11,3367;11,2482;11,2037;11,2037; 
9,68;242(9,68);18,7785;18,7785;18,7342;18,6461;18,5153;18,3432;18,132;17,884;17,6022;17,2899;16,9508;16,5888;16,2082;15,8134;15,4091;15;14,5909;14,1866;13,7918;13,4112;13,0492;12,7101;12,3978;12,116;11,868;11,6568;11,4847;11,3539;11,2658;11,2215;11,2215; 
9,72;243(9,72);18,7608;18,7608;18,7167;18,629;18,4988;18,3275;18,1173;17,8705;17,59;17,2792;16,9417;16,5814;16,2025;15,8096;15,4072;15;14,5928;14,1904;13,7975;13,4186;13,0583;12,7208;12,41;12,1295;11,8827;11,6725;11,5012;11,371;11,2833;11,2392;11,2392; 
9,76;244(9,76);18,7431;18,7431;18,6992;18,612;18,4824;18,3119;18,1027;17,857;17,5779;17,2685;16,9326;16,574;16,1969;15,8058;15,4053;15;14,5947;14,1942;13,8031;13,426;13,0674;12,7315;12,4221;12,143;11,8973;11,6881;11,5176;11,388;11,3008;11,2569;11,2569; 
9,8;245(9,8);18,7256;18,7256;18,6819;18,595;18,466;18,2964;18,0881;17,8436;17,5658;17,2579;16,9235;16,5666;16,1913;15,802;15,4034;15;14,5966;14,198;13,8087;13,4334;13,0765;12,7421;12,4342;12,1564;11,9119;11,7036;11,534;11,405;11,3181;11,2744;11,2744; 
9,84;246(9,84);18,7081;18,7081;18,6646;18,5782;18,4498;18,2809;18,0736;17,8303;17,5538;17,2473;16,9145;16,5592;16,1857;15,7983;15,4015;15;14,5985;14,2017;13,8143;13,4408;13,0855;12,7527;12,4462;12,1697;11,9264;11,7191;11,5502;11,4218;11,3354;11,2919;11,2919; 
9,88;247(9,88);18,6907;18,6907;18,6474;18,5614;18,4336;18,2655;18,0592;17,817;17,5418;17,2367;16,9055;16,5519;16,1801;15,7945;15,3996;15;14,6004;14,2055;13,8199;13,4481;13,0945;12,7633;12,4582;12,183;11,9408;11,7345;11,5664;11,4386;11,3526;11,3093;11,3093; 
9,92;248(9,92);18,6734;18,6734;18,6303;18,5447;18,4175;18,2502;18,0449;17,8038;17,5299;17,2263;16,8966;16,5446;16,1746;15,7908;15,3977;15;14,6023;14,2092;13,8254;13,4554;13,1034;12,7737;12,4701;12,1962;11,9551;11,7498;11,5825;11,4553;11,3697;11,3266;11,3266; 
9,96;249(9,96);18,6562;18,6562;18,6133;18,5281;18,4015;18,235;18,0306;17,7906;17,518;17,2158;16,8877;16,5374;16,1691;15,7871;15,3959;15;14,6041;14,2129;13,8309;13,4626;13,1123;12,7842;12,482;12,2094;11,9694;11,765;11,5985;11,4719;11,3867;11,3438;11,3438; 
10;250(10);18,639;18,639;18,5964;18,5115;18,3855;18,2198;18,0164;17,7776;17,5062;17,2054;16,8788;16,5302;16,1636;15,7834;15,394;15;14,606;14,2166;13,8364;13,4698;13,1212;12,7946;12,4938;12,2224;11,9836;11,7802;11,6145;11,4885;11,4036;11,361;11,361; 
10,04;251(10,04);18,622;18,622;18,5795;18,4951;18,3696;18,2047;18,0022;17,7645;17,4944;17,1951;16,87;16,523;16,1582;15,7797;15,3922;15;14,6078;14,2203;13,8418;13,477;13,13;12,8049;12,5056;12,2355;11,9978;11,7953;11,6304;11,5049;11,4205;11,378;11,378; 
10,08;252(10,08);18,605;18,605;18,5627;18,4787;18,3538;18,1897;17,9881;17,7516;17,4827;17,1848;16,8612;16,5159;16,1527;15,7761;15,3903;15;14,6097;14,2239;13,8473;13,4841;13,1388;12,8152;12,5173;12,2484;12,0119;11,8103;11,6462;11,5213;11,4373;11,395;11,395; 
10,12;253(10,12);18,5881;18,5881;18,546;18,4624;18,3381;18,1747;17,9741;17,7387;17,4711;17,1746;16,8525;16,5088;16,1473;15,7724;15,3885;15;14,6115;14,2276;13,8527;13,4912;13,1475;12,8254;12,5289;12,2613;12,0259;11,8253;11,6619;11,5376;11,454;11,4119;11,4119; 
10,16;254(10,16);18,5712;18,5712;18,5294;18,4461;18,3225;18,1598;17,9602;17,7258;17,4595;17,1644;16,8438;16,5017;16,1419;15,7688;15,3867;15;14,6133;14,2312;13,8581;13,4983;13,1562;12,8356;12,5405;12,2742;12,0398;11,8402;11,6775;11,5539;11,4706;11,4288;11,4288; 
10,2;255(10,2);18,5545;18,5545;18,5128;18,43;18,3069;18,145;17,9463;17,713;17,448;17,1542;16,8352;16,4946;16,1366;15,7652;15,3849;15;14,6151;14,2348;13,8634;13,5054;13,1648;12,8458;12,552;12,287;12,0537;11,855;11,6931;11,57;11,4872;11,4455;11,4455; 
10,24;256(10,24);18,5378;18,5378;18,4963;18,4139;18,2914;18,1303;17,9325;17,7003;17,4365;17,1441;16,8266;16,4876;16,1313;15,7616;15,3831;15;14,6169;14,2384;13,8687;13,5124;13,1734;12,8559;12,5635;12,2997;12,0675;11,8697;11,7086;11,5861;11,5037;11,4622;11,4622; 
10,28;257(10,28);18,5212;18,5212;18,4799;18,3979;18,2759;18,1156;17,9187;17,6877;17,4251;17,1341;16,818;16,4807;16,126;15,7581;15,3813;15;14,6187;14,2419;13,874;13,5193;13,182;12,8659;12,5749;12,3123;12,0813;11,8844;11,7241;11,6021;11,5201;11,4788;11,4788; 
10,32;258(10,32);18,5047;18,5047;18,4636;18,3819;18,2606;18,101;17,905;17,6751;17,4137;17,124;16,8095;16,4737;16,1207;15,7545;15,3795;15;14,6205;14,2455;13,8793;13,5263;13,1905;12,876;12,5863;12,3249;12,095;11,899;11,7394;11,6181;11,5364;11,4953;11,4953; 
10,36;259(10,36);18,4883;18,4883;18,4474;18,3661;18,2453;18,0864;17,8914;17,6625;17,4024;17,1141;16,801;16,4668;16,1154;15,751;15,3777;15;14,6223;14,249;13,8846;13,5332;13,199;12,8859;12,5976;12,3375;12,1086;11,9136;11,7547;11,6339;11,5526;11,5117;11,5117; 
10,4;260(10,4);18,4719;18,4719;18,4312;18,3503;18,2301;18,072;17,8779;17,65;17,3911;17,1042;16,7926;16,4599;16,1102;15,7474;15,3759;15;14,6241;14,2526;13,8898;13,5401;13,2074;12,8958;12,6089;12,35;12,1221;11,928;11,7699;11,6497;11,5688;11,5281;11,5281; 
10,44;261(10,44);18,4556;18,4556;18,4151;18,3346;18,2149;18,0576;17,8644;17,6376;17,3799;17,0943;16,7842;16,4531;16,105;15,7439;15,3742;15;14,6258;14,2561;13,895;13,5469;13,2158;12,9057;12,6201;12,3624;12,1356;11,9424;11,7851;11,6654;11,5849;11,5444;11,5444; 
10,48;262(10,48);18,4394;18,4394;18,3991;18,3189;18,1998;18,0432;17,8509;17,6252;17,3687;17,0845;16,7758;16,4463;16,0998;15,7404;15,3724;15;14,6276;14,2596;13,9002;13,5537;13,2242;12,9155;12,6313;12,3748;12,1491;11,9568;11,8002;11,6811;11,6009;11,5606;11,5606; 
10,52;263(10,52);18,4233;18,4233;18,3832;18,3034;18,1848;18,029;17,8376;17,6129;17,3576;17,0747;16,7675;16,4395;16,0946;15,737;15,3707;15;14,6293;14,263;13,9054;13,5605;13,2325;12,9253;12,6424;12,3871;12,1624;11,971;11,8152;11,6966;11,6168;11,5767;11,5767; 
10,56;264(10,56);18,4072;18,4072;18,3673;18,2879;18,1699;18,0147;17,8243;17,6007;17,3466;17,065;16,7592;16,4327;16,0895;15,7335;15,3689;15;14,6311;14,2665;13,9105;13,5673;13,2408;12,935;12,6534;12,3993;12,1757;11,9853;11,8301;11,7121;11,6327;11,5928;11,5928; 
10,6;265(10,6);18,3913;18,3913;18,3515;18,2724;18,155;18,0006;17,811;17,5885;17,3356;17,0553;16,7509;16,426;16,0844;15,7301;15,3672;15;14,6328;14,2699;13,9156;13,574;13,2491;12,9447;12,6644;12,4115;12,189;11,9994;11,845;11,7276;11,6485;11,6087;11,6087; 
10,64;266(10,64);18,3754;18,3754;18,3358;18,2571;18,1402;17,9865;17,7978;17,5763;17,3246;17,0457;16,7427;16,4193;16,0793;15,7267;15,3655;15;14,6345;14,2733;13,9207;13,5807;13,2573;12,9543;12,6754;12,4237;12,2022;12,0135;11,8598;11,7429;11,6642;11,6246;11,6246; 
10,68;267(10,68);18,3595;18,3595;18,3201;18,2418;18,1255;17,9725;17,7847;17,5642;17,3137;17,0361;16,7345;16,4127;16,0743;15,7232;15,3638;15;14,6362;14,2768;13,9257;13,5873;13,2655;12,9639;12,6863;12,4358;12,2153;12,0275;11,8745;11,7582;11,6799;11,6405;11,6405; 
10,72;268(10,72);18,3438;18,3438;18,3046;18,2266;18,1108;17,9586;17,7717;17,5522;17,3029;17,0265;16,7264;16,4061;16,0692;15,7199;15,3621;15;14,6379;14,2801;13,9308;13,5939;13,2736;12,9735;12,6971;12,4478;12,2283;12,0414;11,8892;11,7734;11,6954;11,6562;11,6562; 
10,76;269(10,76);18,3281;18,3281;18,2891;18,2115;18,0963;17,9447;17,7587;17,5403;17,2921;17,017;16,7183;16,3995;16,0642;15,7165;15,3604;15;14,6396;14,2835;13,9358;13,6005;13,2817;12,983;12,7079;12,4597;12,2413;12,0553;11,9037;11,7885;11,7109;11,6719;11,6719; 
